AGS,GEN,treatment,treated_0,treated_10,treated_20,treated_30,treated_50,treated_100
16075065,Miesitz,30,0,0,0,1,1,1
16070012,Elleben,100,0,0,0,0,0,1
16064035,Kleinwelsbach,100,0,0,0,0,0,1
09475113,Berg,50,0,0,0,0,1,1
16075081,Peuschen,10,0,1,1,1,1,1
09473141,Lautertal,100,0,0,0,0,0,1
16075033,Görkwitz,30,0,0,0,1,1,1
16070024,Gräfenroda,100,0,0,0,0,0,1
09475137,Issigau,30,0,0,0,1,1,1
16070011,Elgersburg,None,0,0,0,0,0,0
09473153,Niederfüllbach,100,0,0,0,0,0,1
16074108,Weißbach,20,0,0,1,1,1,1
16074021,Freienorla,10,0,1,1,1,1,1
16071042,Kleinschwabhausen,50,0,0,0,0,1,1
16075035,Gössitz,0,1,1,1,1,1,1
07235062,Kirf,None,0,0,0,0,0,0
16073105,Remda-Teichel,50,0,0,0,0,1,1
05954020,Herdecke,100,0,0,0,0,0,1
16067082,Zimmernsupra,None,0,0,0,0,0,0
16070016,Friedersdorf,100,0,0,0,0,0,1
16069021,Henfstädt,100,0,0,0,0,0,1
16073079,Schmiedefeld,50,0,0,0,0,1,1
16074024,Gneus,0,1,1,1,1,1,1
16073108,Saalfelder Höhe,30,0,0,0,1,1,1
09473170,Untersiemau,100,0,0,0,0,0,1
16067067,Tonna,100,0,0,0,0,0,1
16074107,Waltersdorf,20,0,0,1,1,1,1
09473151,Neustadt b. Coburg,50,0,0,0,0,1,1
16073038,Kaulsdorf,20,0,0,1,1,1,1
16064058,Schönstedt,100,0,0,0,0,0,1
09477148,Presseck,10,0,1,1,1,1,1
16074001,Albersdorf,10,0,1,1,1,1,1
09476154,Mitwitz,30,0,0,0,1,1,1
16069026,Lengfeld,100,0,0,0,0,0,1
16069047,St. Bernhard,100,0,0,0,0,0,1
16070025,Großbreitenbach,100,0,0,0,0,0,1
09471189,Stadelhofen,20,0,0,1,1,1,1
09574147,Pommelsbrunn,50,0,0,0,0,1,1
09573111,Ammerndorf,50,0,0,0,0,1,1
09474144,Kleinsendelbach,10,0,1,1,1,1,1
09572121,Eckental,0,1,1,1,1,1,1
09563000,Fürth,30,0,0,0,1,1,1
09473174,Weidhausen b. Coburg,50,0,0,0,0,1,1
16069024,Hildburghausen,100,0,0,0,0,0,1
16075101,Schmorda,0,1,1,1,1,1,1
16067086,Drei Gleichen,None,0,0,0,0,0,0
16070054,Witzleben,100,0,0,0,0,0,1
16075121,Weira,10,0,1,1,1,1,1
16075135,Saalburg-Ebersdorf,10,0,1,1,1,1,1
16075086,Pottiga,30,0,0,0,1,1,1
16074081,Ruttersdorf-Lotschen,10,0,1,1,1,1,1
16075083,Plothen,30,0,0,0,1,1,1
16071083,Schmiedehausen,10,0,1,1,1,1,1
16074031,Großeutersdorf,20,0,0,1,1,1,1
10042114,Mettlach,None,0,0,0,0,0,0
16068023,Guthmannshausen,100,0,0,0,0,0,1
16068024,Hardisleben,50,0,0,0,0,1,1
16070023,Gossel,None,0,0,0,0,0,0
16069052,Ummerstadt,100,0,0,0,0,0,1
07232059,Hüttingen bei Lahr,None,0,0,0,0,0,0
09371131,Illschwang,100,0,0,0,0,0,1
09576142,Rohr,20,0,0,1,1,1,1
09573125,Roßtal,30,0,0,0,1,1,1
09574132,Hersbruck,30,0,0,0,1,1,1
09674195,Sand a. Main,100,0,0,0,0,0,1
09471185,Scheßlitz,30,0,0,0,1,1,1
09477135,Ludwigschorgast,20,0,0,1,1,1,1
16070042,Pennewitz,100,0,0,0,0,0,1
16074064,Oberbodnitz,0,1,1,1,1,1,1
16064018,Großengottern,100,0,0,0,0,0,1
16073076,Rudolstadt,50,0,0,0,0,1,1
16074057,Milda,20,0,0,1,1,1,1
16071032,Hohenfelden,100,0,0,0,0,0,1
16075106,Stanau,10,0,1,1,1,1,1
16075013,Crispendorf,20,0,0,1,1,1,1
16067016,Eschenbergen,None,0,0,0,0,0,0
16069004,Bischofrod,100,0,0,0,0,0,1
16069015,Gompertshausen,100,0,0,0,0,0,1
16074034,Gumperda,20,0,0,1,1,1,1
16074099,Thierschneck,10,0,1,1,1,1,1
09478143,Marktgraitz,30,0,0,0,1,1,1
09574145,Offenhausen,50,0,0,0,0,1,1
09571196,Sachsen b. Ansbach,100,0,0,0,0,0,1
09573127,Stein,20,0,0,1,1,1,1
09371157,Weigendorf,50,0,0,0,0,1,1
09471140,Hallstadt,100,0,0,0,0,0,1
09575181,Wilhelmsdorf,100,0,0,0,0,0,1
09477142,Neudrossenfeld,10,0,1,1,1,1,1
16074104,Unterbodnitz,0,1,1,1,1,1,1
16069003,Beinerstadt,100,0,0,0,0,0,1
16068017,Großmölsen,100,0,0,0,0,0,1
16071012,Daasdorf a. Berge,100,0,0,0,0,0,1
16071034,Hopfgarten,100,0,0,0,0,0,1
16073074,Rohrbach,50,0,0,0,0,1,1
16067005,Brüheim,100,0,0,0,0,0,1
16068056,Vogelsberg,100,0,0,0,0,0,1
16074076,Reinstädt,20,0,0,1,1,1,1
09476180,Teuschnitz,10,0,1,1,1,1,1
16071067,Nohra,100,0,0,0,0,0,1
16074007,Bremsnitz,20,0,0,1,1,1,1
16074073,Rauschwitz,10,0,1,1,1,1,1
16070037,Neusiß,100,0,0,0,0,0,1
16066045,Neubrunn,50,0,0,0,0,1,1
16063028,Frankenroda,50,0,0,0,0,1,1
09574139,Leinburg,20,0,0,1,1,1,1
09474126,Forchheim,20,0,0,1,1,1,1
09572137,Kalchreuth,10,0,1,1,1,1,1
09471214,Zapfendorf,50,0,0,0,0,1,1
09474140,Igensdorf,0,1,1,1,1,1,1
09371111,Ammerthal,100,0,0,0,0,0,1
09576128,Kammerstein,20,0,0,1,1,1,1
09575119,Dietersheim,100,0,0,0,0,0,1
09674164,Königsberg i. Bay.,50,0,0,0,0,1,1
09474129,Gößweinstein,0,1,1,1,1,1,1
09572114,Aurachtal,50,0,0,0,0,1,1
09477158,Trebgast,20,0,0,1,1,1,1
09474135,Heroldsbach,50,0,0,0,0,1,1
09673126,Großbardorf,30,0,0,0,1,1,1
16066018,Ellingshausen,50,0,0,0,0,1,1
16064065,Weberstedt,100,0,0,0,0,0,1
16066017,Einhausen,50,0,0,0,0,1,1
16066076,Untermaßfeld,50,0,0,0,0,1,1
16066049,Obermaßfeld-Grimmenthal,50,0,0,0,0,1,1
16066028,Henneberg,50,0,0,0,0,1,1
16066088,Wölfershausen,50,0,0,0,0,1,1
16063049,Lauterbach,50,0,0,0,0,1,1
16067064,Tabarz/Thür. Wald,100,0,0,0,0,0,1
16063058,Nazza,50,0,0,0,0,1,1
16066013,Breitungen/Werra,30,0,0,0,1,1,1
16066044,Metzels,50,0,0,0,0,1,1
09673127,Großeibstadt,30,0,0,0,1,1,1
09371135,Königstein,50,0,0,0,0,1,1
09474171,Weilersbach,20,0,0,1,1,1,1
09574155,Schnaittach,10,0,1,1,1,1,1
09471208,Walsdorf,100,0,0,0,0,0,1
09571217,Weihenzell,100,0,0,0,0,0,1
09471115,Baunach,100,0,0,0,0,0,1
09574112,Altdorf b. Nürnberg,30,0,0,0,1,1,1
09478120,Ebensfeld,50,0,0,0,0,1,1
09573123,Obermichelbach,50,0,0,0,0,1,1
09478155,Redwitz a.d. Rodach,30,0,0,0,1,1,1
09477138,Marktleugast,30,0,0,0,1,1,1
09674160,Kirchlauter,100,0,0,0,0,0,1
16066041,Mehmels,50,0,0,0,0,1,1
16066094,Grabfeld,50,0,0,0,0,1,1
16066079,Utendorf,50,0,0,0,0,1,1
16067035,Haina,100,0,0,0,0,0,1
16063037,Hallungen,50,0,0,0,0,1,1
09673160,Saal a.d. Saale,30,0,0,0,1,1,1
16066005,Belrieth,100,0,0,0,0,0,1
09673134,Höchheim,50,0,0,0,0,1,1
16066073,Sülzfeld,50,0,0,0,0,1,1
16066084,Wallbach,50,0,0,0,0,1,1
16066015,Christes,100,0,0,0,0,0,1
16063089,Wolfsburg-Unkeroda,50,0,0,0,0,1,1
09673142,Mellrichstadt,20,0,0,1,1,1,1
09472116,Bad Berneck i. Fichtelgebirge,50,0,0,0,0,1,1
09461000,Bamberg,50,0,0,0,0,1,1
09472127,Creußen,30,0,0,0,1,1,1
09572135,Höchstadt a.d. Aisch,50,0,0,0,0,1,1
09572111,Adelsdorf,50,0,0,0,0,1,1
09471209,Wattendorf,30,0,0,0,1,1,1
09472167,Mistelgau,10,0,1,1,1,1,1
09373147,Neumarkt i.d. OPf.,50,0,0,0,0,1,1
09571194,Rügland,100,0,0,0,0,0,1
09371140,Etzelwang,50,0,0,0,0,1,1
09674121,Burgpreppach,100,0,0,0,0,0,1
09371128,Hirschbach,50,0,0,0,0,1,1
09477119,Harsdorf,30,0,0,0,1,1,1
09571174,Leutershausen,100,0,0,0,0,0,1
08136082,Westhausen,100,0,0,0,0,0,1
16056000,Eisenach,30,0,0,0,1,1,1
16064023,Heroldishausen,100,0,0,0,0,0,1
16066056,Rippershausen,50,0,0,0,0,1,1
16066038,Kühndorf,100,0,0,0,0,0,1
09673184,Wülfershausen a.d. Saale,30,0,0,0,1,1,1
16066057,Ritschenhausen,50,0,0,0,0,1,1
16066086,Wasungen,50,0,0,0,0,1,1
16073084,Sitzendorf,100,0,0,0,0,0,1
16075074,Nimritz,10,0,1,1,1,1,1
16067013,Emleben,100,0,0,0,0,0,1
16069016,Grimmelshausen,100,0,0,0,0,0,1
16074068,Poxdorf,10,0,1,1,1,1,1
16066039,Leutersdorf,100,0,0,0,0,0,1
09474137,Hetzles,10,0,1,1,1,1,1
09471191,Stegaurach,100,0,0,0,0,0,1
09471120,Burgebrach,100,0,0,0,0,0,1
09474122,Effeltrich,20,0,0,1,1,1,1
16074032,Großlöbichau,0,1,1,1,1,1,1
16071064,Niedertrebra,20,0,0,1,1,1,1
16068032,Kleinmölsen,100,0,0,0,0,0,1
16074054,Löberschütz,0,1,1,1,1,1,1
16070014,Frankenhain,100,0,0,0,0,0,1
16064003,Bad Langensalza,100,0,0,0,0,0,1
09476145,Kronach,10,0,1,1,1,1,1
09476175,Steinbach a. Wald,20,0,0,1,1,1,1
16069028,Marisfeld,100,0,0,0,0,0,1
16075051,Kospoda,20,0,0,1,1,1,1
16074008,Bucha,20,0,0,1,1,1,1
09574158,Simmelsdorf,20,0,0,1,1,1,1
09674190,Rentweinsdorf,100,0,0,0,0,0,1
09474134,Hausen,30,0,0,0,1,1,1
09576132,Schwanstetten,0,1,1,1,1,1,1
09474138,Hiltpoltstein,10,0,1,1,1,1,1
09472179,Pottenstein,10,0,1,1,1,1,1
09572132,Herzogenaurach,50,0,0,0,0,1,1
09478144,Marktzeuln,30,0,0,0,1,1,1
09472156,Kirchenpingarten,100,0,0,0,0,0,1
09574111,Alfeld,50,0,0,0,0,1,1
16074006,Bollberg,20,0,0,1,1,1,1
16067078,Westhausen,100,0,0,0,0,0,1
16070006,Bösleben-Wüllersleben,100,0,0,0,0,0,1
09574123,Feucht,10,0,1,1,1,1,1
16068031,Kleinbrembach,100,0,0,0,0,0,1
16074087,Schöps,10,0,1,1,1,1,1
16074063,Neuengönna,10,0,1,1,1,1,1
16074079,Rothenstein,10,0,1,1,1,1,1
16070002,Altenfeld,100,0,0,0,0,0,1
09475169,Schwarzenbach a. Wald,20,0,0,1,1,1,1
16067056,Remstädt,100,0,0,0,0,0,1
16066077,Unterschönau,100,0,0,0,0,0,1
09673174,Trappstadt,100,0,0,0,0,0,1
14522470,Rechenberg-Bienenmühle,None,0,0,0,0,0,0
14524250,Reinsdorf,None,0,0,0,0,0,0
09171117,Garching a.d. Alz,None,0,0,0,0,0,0
09171113,Burgkirchen a.d. Alz,None,0,0,0,0,0,0
09171135,Unterneukirchen,None,0,0,0,0,0,0
09575133,Illesheim,50,0,0,0,0,1,1
09575156,Obernzenn,100,0,0,0,0,0,1
16064027,Hornsömmern,None,0,0,0,0,0,0
16068013,Gangloffsömmern,None,0,0,0,0,0,0
16064009,Bruchstedt,None,0,0,0,0,0,0
16064029,Issersheilingen,100,0,0,0,0,0,1
16064017,Flarchheim,100,0,0,0,0,0,1
16064032,Kammerforst,100,0,0,0,0,0,1
16064053,Oppershausen,100,0,0,0,0,0,1
16068001,Alperstedt,100,0,0,0,0,0,1
16068021,Großrudestedt,100,0,0,0,0,0,1
16068025,Haßleben,100,0,0,0,0,0,1
16067088,Hörsel,100,0,0,0,0,0,1
16068057,Walschleben,None,0,0,0,0,0,0
16069037,Reurieth,100,0,0,0,0,0,1
16068061,Witterda,None,0,0,0,0,0,0
16073067,Probstzella,10,0,1,1,1,1,1
16073037,Katzhütte,100,0,0,0,0,0,1
16075019,Dreitzsch,20,0,0,1,1,1,1
16068044,Riethnordhausen,100,0,0,0,0,0,1
16070013,Elxleben,100,0,0,0,0,0,1
16073106,Leutenberg,10,0,1,1,1,1,1
16067044,Luisenthal,100,0,0,0,0,0,1
09574135,Kirchensittenbach,30,0,0,0,1,1,1
09471175,Reckendorf,100,0,0,0,0,0,1
09474147,Leutenbach,10,0,1,1,1,1,1
13071119,Priepert,None,0,0,0,0,0,0
09575150,Münchsteinach,100,0,0,0,0,0,1
09576151,Wendelstein,0,1,1,1,1,1,1
03353015,Handeloh,50,0,0,0,0,1,1
15086140,Möckern,None,0,0,0,0,0,0
14628330,Reinhardtsdorf-Schöna,None,0,0,0,0,0,0
14628020,Bad Gottleuba-Berggießhübel,None,0,0,0,0,0,0
14628340,Rosenthal-Bielatal,None,0,0,0,0,0,0
14625590,Steinigtwolmsdorf,None,0,0,0,0,0,0
15084025,Balgstädt,10,0,1,1,1,1,1
16064008,Bothenheilingen,100,0,0,0,0,0,1
16064007,Blankenburg,None,0,0,0,0,0,0
03241014,Ronnenberg,10,0,1,1,1,1,1
16069043,Schleusingen,100,0,0,0,0,0,1
16069062,Römhild,50,0,0,0,0,1,1
16070028,Amt Wachsenburg,100,0,0,0,0,0,1
08327057,Emmingen-Liptingen,None,0,0,0,0,0,0
16071088,Troistedt,100,0,0,0,0,0,1
16069017,Grub,100,0,0,0,0,0,1
09373156,Pyrbaum,20,0,0,1,1,1,1
09575166,Trautskirchen,100,0,0,0,0,0,1
09474119,Dormitz,20,0,0,1,1,1,1
09474143,Kirchehrenbach,20,0,0,1,1,1,1
09472146,Haag,50,0,0,0,0,1,1
16063098,Hörselberg-Hainich,100,0,0,0,0,0,1
16066085,Walldorf,50,0,0,0,0,1,1
16063019,Ebenshausen,50,0,0,0,0,1,1
16066058,Rohr,100,0,0,0,0,0,1
16066083,Wahns,30,0,0,0,1,1,1
09271125,Hengersberg,None,0,0,0,0,0,0
09377149,Reuth b. Erbendorf,None,0,0,0,0,0,0
09377132,Krummennaab,None,0,0,0,0,0,0
14626430,Oybin,None,0,0,0,0,0,0
15083415,Oschersleben (Bode),None,0,0,0,0,0,0
16072013,Neuhaus am Rennweg,100,0,0,0,0,0,1
16073035,Hohenwarte,10,0,1,1,1,1,1
16073112,Königsee-Rottenbach,100,0,0,0,0,0,1
09575125,Gerhardshofen,100,0,0,0,0,0,1
09187162,Prien a. Chiemsee,None,0,0,0,0,0,0
09475128,Geroldsgrün,10,0,1,1,1,1,1
16067006,Bufleben,100,0,0,0,0,0,1
16071093,Vollersroda,50,0,0,0,0,1,1
16073013,Cursdorf,100,0,0,0,0,0,1
16069006,Brünn/Thür.,100,0,0,0,0,0,1
16064001,Altengottern,100,0,0,0,0,0,1
16069058,Auengrund,100,0,0,0,0,0,1
16075084,Pörmitz,30,0,0,0,1,1,1
16074095,Sulza,10,0,1,1,1,1,1
16074113,Zimmern,10,0,1,1,1,1,1
16066001,Altersbach,100,0,0,0,0,0,1
16064045,Mittelsömmern,None,0,0,0,0,0,0
16064021,Haussömmern,None,0,0,0,0,0,0
09673173,Sulzfeld,50,0,0,0,0,1,1
09673130,Hendungen,30,0,0,0,1,1,1
16066071,Stepfershausen,30,0,0,0,1,1,1
16063006,Berka v.d. Hainich,100,0,0,0,0,0,1
09575115,Burgbernheim,50,0,0,0,0,1,1
03355016,Embsen,100,0,0,0,0,0,1
08119020,Fellbach,100,0,0,0,0,0,1
14626210,Jonsdorf,None,0,0,0,0,0,0
14626280,Leutersdorf,None,0,0,0,0,0,0
14626170,Hainewalde,None,0,0,0,0,0,0
14628190,Hohnstein,None,0,0,0,0,0,0
14522500,Rossau,None,0,0,0,0,0,0
08226105,Edingen-Neckarhausen,30,0,0,0,1,1,1
03241015,Seelze,10,0,1,1,1,1,1
16063055,Mihla,50,0,0,0,0,1,1
09573122,Oberasbach,30,0,0,0,1,1,1
09573134,Zirndorf,30,0,0,0,1,1,1
16066023,Floh-Seligenthal,100,0,0,0,0,0,1
16066042,Meiningen,50,0,0,0,0,1,1
16066063,Schmalkalden,30,0,0,0,1,1,1
16066062,Rotterode,100,0,0,0,0,0,1
09678174,Schonungen,20,0,0,1,1,1,1
09471207,Viereth-Trunstadt,100,0,0,0,0,0,1
16068041,Ostramondra,100,0,0,0,0,0,1
16064038,Kutzleben,None,0,0,0,0,0,0
16068058,Weißensee,100,0,0,0,0,0,1
09477159,Untersteinach,10,0,1,1,1,1,1
16071003,Bad Berka,50,0,0,0,0,1,1
16075056,Lausnitz b. Neustadt an der Orla,10,0,1,1,1,1,1
14628400,Tharandt,None,0,0,0,0,0,0
14522360,Mittweida,None,0,0,0,0,0,0
15084275,Kretzschau,50,0,0,0,0,1,1
14628205,Klingenberg,None,0,0,0,0,0,0
09372138,Lam,None,0,0,0,0,0,0
14626245,Kottmar,None,0,0,0,0,0,0
09575121,Emskirchen,100,0,0,0,0,0,1
09674153,Riedbach,30,0,0,0,1,1,1
16075127,Ziegenrück,10,0,1,1,1,1,1
16075102,Schöndorf,20,0,0,1,1,1,1
09674120,Bundorf,50,0,0,0,0,1,1
09674149,Hofheim i. UFr.,50,0,0,0,0,1,1
09471137,Gundelsheim,100,0,0,0,0,0,1
09674221,Zeil a. Main,100,0,0,0,0,0,1
09674129,Ebelsbach,100,0,0,0,0,0,1
09571135,Dietenhofen,100,0,0,0,0,0,1
09478116,Burgkunstadt,10,0,1,1,1,1,1
09474168,Unterleinleiter,20,0,0,1,1,1,1
09471119,Breitengüßbach,100,0,0,0,0,0,1
09576113,Allersberg,10,0,1,1,1,1,1
09477157,Thurnau,0,1,1,1,1,1,1
16075054,Langenorla,0,1,1,1,1,1,1
09182114,Fischbachau,None,0,0,0,0,0,0
12061265,Krausnick-Groß Wasserburg,None,0,0,0,0,0,0
16067081,Wölfis,100,0,0,0,0,0,1
16068037,Nöda,100,0,0,0,0,0,1
09476184,Wallenfels,0,1,1,1,1,1,1
16067019,Friedrichroda,100,0,0,0,0,0,1
16067011,Döllstädt,None,0,0,0,0,0,0
09679193,Theilheim,0,1,1,1,1,1,1
09674171,Maroldsweisach,100,0,0,0,0,0,1
09572142,Möhrendorf,30,0,0,0,1,1,1
09575147,Markt Taschendorf,100,0,0,0,0,0,1
09564000,Nürnberg,0,1,1,1,1,1,1
09562000,Erlangen,30,0,0,0,1,1,1
09473132,Großheirath,100,0,0,0,0,0,1
09573124,Puschendorf,50,0,0,0,0,1,1
09474154,Neunkirchen a. Brand,10,0,1,1,1,1,1
09476185,Weißenbrunn,0,1,1,1,1,1,1
09478165,Bad Staffelstein,50,0,0,0,0,1,1
09472143,Goldkronach,50,0,0,0,0,1,1
09571165,Heilsbronn,50,0,0,0,0,1,1
09471123,Buttenheim,30,0,0,0,1,1,1
09471145,Hirschaid,50,0,0,0,0,1,1
09374129,Kirchenthumbach,50,0,0,0,0,1,1
09477118,Guttenberg,20,0,0,1,1,1,1
09471133,Gerach,100,0,0,0,0,0,1
09472111,Ahorntal,10,0,1,1,1,1,1
09472133,Emtmannsberg,50,0,0,0,0,1,1
09471122,Burgwindheim,100,0,0,0,0,0,1
09474175,Wiesenthau,20,0,0,1,1,1,1
16075047,Keila,10,0,1,1,1,1,1
09572130,Hemhofen,50,0,0,0,0,1,1
09572147,Oberreichenbach,100,0,0,0,0,0,1
09373114,Berngau,50,0,0,0,0,1,1
09472198,Warmensteinach,100,0,0,0,0,0,1
09478127,Hochstadt a. Main,30,0,0,0,1,1,1
09471152,Lauter,100,0,0,0,0,0,1
09575118,Diespeck,100,0,0,0,0,0,1
09575153,Neustadt a.d. Aisch,100,0,0,0,0,0,1
09371119,Edelsfeld,100,0,0,0,0,0,1
09463000,Coburg,100,0,0,0,0,0,1
16075062,Bad Lobenstein,10,0,1,1,1,1,1
16074046,Kleinbockedra,10,0,1,1,1,1,1
16067036,Herrenhof,100,0,0,0,0,0,1
16071019,Frankendorf,50,0,0,0,0,1,1
16074069,Quirla,20,0,0,1,1,1,1
09475156,Naila,30,0,0,0,1,1,1
16074028,Graitschen b. Bürgel,0,1,1,1,1,1,1
16068009,Elxleben,None,0,0,0,0,0,0
16074043,Jenalöbnitz,0,1,1,1,1,1,1
16069061,Masserberg,100,0,0,0,0,0,1
16069044,Schmeheim,100,0,0,0,0,0,1
16068035,Mannstedt,50,0,0,0,0,1,1
16071044,Ködderitzsch,50,0,0,0,0,1,1
16074005,Bobeck,20,0,0,1,1,1,1
16075103,Seisla,10,0,1,1,1,1,1
16070034,Martinroda,100,0,0,0,0,0,1
16070046,Schmiedefeld am Rennsteig,100,0,0,0,0,0,1
16069002,Bad Colberg-Heldburg,100,0,0,0,0,0,1
16074045,Karlsdorf,20,0,0,1,1,1,1
16051000,Erfurt,100,0,0,0,0,0,1
09473159,Rödental,50,0,0,0,0,1,1
16074101,Tissa,10,0,1,1,1,1,1
16066047,Oberhof,100,0,0,0,0,0,1
16075009,Burgk,20,0,0,1,1,1,1
16075061,Linda b. Neustadt an der Orla,20,0,0,1,1,1,1
16074056,Meusebach,10,0,1,1,1,1,1
16074096,Tautenburg,0,1,1,1,1,1,1
09475165,Schauenstein,50,0,0,0,0,1,1
16067052,Nottleben,None,0,0,0,0,0,0
16071073,Ottstedt a. Berge,100,0,0,0,0,0,1
16069056,Westhausen,100,0,0,0,0,0,1
16068033,Kleinneuhausen,100,0,0,0,0,0,1
16070008,Dornheim,100,0,0,0,0,0,1
16071069,Obertrebra,20,0,0,1,1,1,1
16073054,Mellenbach-Glasbach,100,0,0,0,0,0,1
16066082,Viernau,100,0,0,0,0,0,1
16068026,Henschleben,None,0,0,0,0,0,0
16068053,Straußfurt,None,0,0,0,0,0,0
03457022,Westoverledingen,30,0,0,0,1,1,1
16068049,Schwerstedt,None,0,0,0,0,0,0
16074044,Kahla,10,0,1,1,1,1,1
16070053,Wipfratal,100,0,0,0,0,0,1
15084133,Finneland,50,0,0,0,0,1,1
09574140,Neuhaus a.d. Pegnitz,50,0,0,0,0,1,1
09472175,Pegnitz,30,0,0,0,1,1,1
09371113,Auerbach i.d. OPf.,50,0,0,0,0,1,1
09473138,Itzgrund,100,0,0,0,0,0,1
09476182,Tschirn,0,1,1,1,1,1,1
09472155,Hummeltal,30,0,0,0,1,1,1
01057091,Schwentinental,None,0,0,0,0,0,0
08425002,Allmendingen,None,0,0,0,0,0,0
09574152,Röthenbach a.d. Pegnitz,10,0,1,1,1,1,1
09574156,Schwaig b. Nürnberg,10,0,1,1,1,1,1
16064055,Rodeberg,50,0,0,0,0,1,1
09476152,Ludwigsstadt,20,0,0,1,1,1,1
16073046,Lehesten,10,0,1,1,1,1,1
09673131,Herbstadt,50,0,0,0,0,1,1
09673141,Bad Königshofen i. Grabfeld,50,0,0,0,0,1,1
12064029,Altlandsberg,None,0,0,0,0,0,0
16063099,Bad Liebenstein,50,0,0,0,0,1,1
16063066,Ruhla,50,0,0,0,0,1,1
16063092,Wutha-Farnroda,50,0,0,0,0,1,1
16063004,Barchfeld-Immelborn,30,0,0,0,1,1,1
16064075,Vogtei,50,0,0,0,0,1,1
09673113,Aubstadt,50,0,0,0,0,1,1
09473165,Seßlach,100,0,0,0,0,0,1
09674210,Untermerzbach,100,0,0,0,0,0,1
06636003,Eschwege,0,1,1,1,1,1,1
16064074,Südeichsfeld,50,0,0,0,0,1,1
05962028,Kierspe,100,0,0,0,0,0,1
07332019,Freinsheim,0,1,1,1,1,1,1
07337024,Eußerthal,100,0,0,0,0,0,1
07339068,Zotzenheim,10,0,1,1,1,1,1
07140016,Birkheim,10,0,1,1,1,1,1
07337001,Albersweiler,100,0,0,0,0,0,1
07133013,Bockenau,30,0,0,0,1,1,1
07331062,Stein-Bockenheim,10,0,1,1,1,1,1
07332048,Weidenthal,50,0,0,0,0,1,1
07331053,Offenheim,0,1,1,1,1,1,1
07335048,Waldleiningen,50,0,0,0,0,1,1
07336053,Kreimbach-Kaulbach,100,0,0,0,0,0,1
07331061,Spiesheim,20,0,0,1,1,1,1
07140060,Hungenroth,0,1,1,1,1,1,1
06432018,Pfungstadt,100,0,0,0,0,0,1
08226020,Eschelbronn,100,0,0,0,0,0,1
07339059,Uelversheim,50,0,0,0,0,1,1
07332035,Meckenheim,10,0,1,1,1,1,1
06432015,Münster,None,0,0,0,0,0,0
06433010,Raunheim,100,0,0,0,0,0,1
08225010,Binau,50,0,0,0,0,1,1
08127075,Schrozberg,20,0,0,1,1,1,1
09679156,Kürnach,0,1,1,1,1,1,1
09679192,Tauberrettersheim,0,1,1,1,1,1,1
09679194,Thüngersheim,20,0,0,1,1,1,1
09677129,Frammersbach,100,0,0,0,0,0,1
09575127,Gollhofen,10,0,1,1,1,1,1
09677155,Lohr a. Main,50,0,0,0,0,1,1
07135501,Bad Bertrich,100,0,0,0,0,0,1
07231022,Dierscheid,None,0,0,0,0,0,0
07133052,Kirn,100,0,0,0,0,0,1
07135086,Valwig,50,0,0,0,0,1,1
07135084,Urmersbach,50,0,0,0,0,1,1
05162012,Jüchen,20,0,0,1,1,1,1
05162008,Grevenbroich,10,0,1,1,1,1,1
07137035,Herresbach,100,0,0,0,0,0,1
07138036,Kurtscheid,20,0,0,1,1,1,1
07131033,Hümmel,100,0,0,0,0,0,1
07233206,Bongard,100,0,0,0,0,0,1
07131209,Wassenach,20,0,0,1,1,1,1
07233036,Kalenborn-Scheuern,None,0,0,0,0,0,0
07233224,Lirstal,100,0,0,0,0,0,1
01059051,Klein Rheide,100,0,0,0,0,0,1
01059001,Alt Bennebek,50,0,0,0,0,1,1
01059087,Tetenhusen,50,0,0,0,0,1,1
01059057,Lürschau,50,0,0,0,0,1,1
01061019,Brokstedt,100,0,0,0,0,0,1
01061036,Hennstedt,50,0,0,0,0,1,1
01061093,Rosdorf,50,0,0,0,0,1,1
01061042,Hohenlockstedt,30,0,0,0,1,1,1
01061049,Kellinghusen,50,0,0,0,0,1,1
01053007,Basthorst,None,0,0,0,0,0,0
01061092,Rethwisch,30,0,0,0,1,1,1
01056034,Langeln,100,0,0,0,0,0,1
01061040,Hohenaspe,30,0,0,0,1,1,1
12063212,Nennhausen,None,0,0,0,0,0,0
06636004,Großalmerode,10,0,1,1,1,1,1
06633012,Helsa,0,1,1,1,1,1,1
06633029,Zierenberg,50,0,0,0,0,1,1
05958028,Medebach,None,0,0,0,0,0,0
05966008,Drolshagen,None,0,0,0,0,0,0
16062018,Herrmannsacker,None,0,0,0,0,0,0
03158019,Heiningen,None,0,0,0,0,0,0
16062036,Neustadt/Harz,None,0,0,0,0,0,0
03158021,Kissenbrück,None,0,0,0,0,0,0
15087101,Brücken-Hackpfüffel,100,0,0,0,0,0,1
16065058,Rockstedt,None,0,0,0,0,0,0
16064052,Obermehler,100,0,0,0,0,0,1
16062009,Großlohra,100,0,0,0,0,0,1
16062014,Hainrode/Hainleite,None,0,0,0,0,0,0
16068015,Griefstedt,100,0,0,0,0,0,1
15089235,Nienburg (Saale),100,0,0,0,0,0,1
16065084,Großenehrich,None,0,0,0,0,0,0
16065056,Reinsdorf,100,0,0,0,0,0,1
15088065,Braunsbedra,0,1,1,1,1,1,1
09374166,Weiherhammer,100,0,0,0,0,0,1
