AGS,pop_density,male,female,foreign,employed,unemployed,avg_income,avg_age,age 0-17,age 18-24,age 25-44,age 45-64,age 65+,protestant,catholic,religion_other
09174111,96.88078244779277,0.5030013642564802,0.49699863574351977,0.034788540245566164,0.39017735334242837,0.01145975443383356,37100.0,42.2,20.0,8.0,24.4,29.3,18.4,0.08622100954979536,0.7085948158253752,0.20518417462482946
09174113,119.64315491078872,0.5020209059233449,0.4981184668989547,0.050592334494773517,0.4262020905923345,0.009477351916376307,43300.0,41.2,19.6,7.9,25.6,31.5,15.3,0.10536585365853658,0.6415331010452962,0.2532404181184669
09174115,1241.4759725400456,0.4838025897424082,0.5161974102575918,0.1511911893461131,0.4283212755172573,0.01739551172757016,38100.0,42.4,17.5,7.7,28.5,27.5,18.9,0.13764342657020415,0.45774388277037925,0.40461269065941663
09174118,152.55130338325012,0.4948191237956735,0.5051808762043265,0.04980912561352482,0.44137429558262137,0.011634248318487547,36500.0,41.2,19.0,8.4,25.9,31.3,15.4,0.09816397018723869,0.6491546991456099,0.2526813306671514
09174121,183.1414779056814,0.49412003244120034,0.5056772100567721,0.09448499594484996,0.4053122465531225,0.009732360097323601,51800.0,41.8,19.0,8.3,24.4,31.7,16.5,0.12489862124898621,0.540551500405515,0.33434712084347123
09174122,179.67534663510315,0.49181253529079616,0.5081874647092038,0.05928853754940711,0.40429136081309996,0.008281573498964804,44100.0,42.0,20.0,7.2,25.1,29.9,17.8,0.11236589497459062,0.6412572934312065,0.2463768115942029
09174126,1160.6021780909673,0.4905337528288348,0.5094662471711652,0.18546116906772644,0.4482530220235138,0.015455097422310536,38900.0,43.2,16.5,7.9,26.9,29.2,19.6,0.15030082243196996,0.4273886405033946,0.42231053706463545
09174131,137.96783625730993,0.4949666207481191,0.5050333792518809,0.058281233442831405,0.4398643636748967,0.010172724382748756,37400.0,42.6,17.8,8.4,25.5,30.3,17.9,0.10649570838190103,0.6471336229734026,0.2463706686446964
09174135,145.7621550591327,0.4994365562316881,0.500563443768312,0.07054315979265269,0.4534595447374352,0.014649537976109983,40000.0,41.5,18.4,7.6,27.6,30.4,16.0,0.08902411539328375,0.6146044624746451,0.29637142213207124
09174136,184.9649283318085,0.4900247320692498,0.5099752679307502,0.054080791426215996,0.4186314921681781,0.012036273701566364,38800.0,40.3,19.6,8.7,27.3,29.1,15.3,0.13322341302555646,0.5625721352019786,0.30420445177246497
09174137,84.77011494252874,0.515819209039548,0.4847457627118644,0.03672316384180791,0.4248587570621469,0.011864406779661017,41600.0,41.0,19.2,8.3,26.3,30.9,15.3,0.09887005649717515,0.6107344632768361,0.2909604519774011
09174141,190.86614173228347,0.487953795379538,0.512046204620462,0.05066006600660066,0.4306930693069307,0.008085808580858085,38300.0,42.4,17.9,8.4,25.5,30.6,17.7,0.12343234323432344,0.5278877887788779,0.3486798679867987
09174143,201.4555077737347,0.49786535303776686,0.5021346469622332,0.04991789819376026,0.43382594417077175,0.010016420361247948,38900.0,41.1,19.9,7.8,25.7,31.6,15.1,0.1341543513957307,0.5935960591133005,0.2722495894909688
09174146,133.9810924369748,0.5103880831046649,0.48921991375931007,0.053312426499411994,0.4786358290866327,0.009800078400627205,38900.0,40.2,19.2,8.4,28.0,30.9,13.6,0.08820070560564484,0.6519012152097217,0.25950607604860837
09174147,109.44909344490935,0.5055750238929595,0.49442497610704045,0.05702453010512902,0.40777317617075504,0.011787193373685887,37500.0,41.5,20.0,7.7,25.5,30.0,16.8,0.12296909843899331,0.6514813634915578,0.22554953806944886
09174150,218.00825593395254,0.5020118343195267,0.4979881656804734,0.05420118343195266,0.4414201183431953,0.009230769230769232,38900.0,41.5,19.2,8.7,25.2,30.6,16.3,0.12189349112426036,0.6295857988165681,0.2485207100591716
09174151,167.62360446570975,0.49571836346336823,0.5042816365366318,0.053599746273390425,0.4104027909927054,0.011100539169045354,40400.0,42.5,20.2,8.0,22.1,31.6,18.1,0.1065651760228354,0.660640659689185,0.2327941642879797
09175000,232.2078016637239,0.49157312178602786,0.508419039257494,0.07835820895522388,0.4078295497303399,0.012628558886241063,44200.0,42.2,19.3,7.5,25.7,28.9,18.6,0.1423711275554998,0.5332450144236799,0.32437601906434216
09175111,225.64894932014835,0.5031498219665845,0.4968501780334155,0.05642289783620926,0.4018077239112572,0.01013420980553273,44500.0,42.1,20.0,7.1,25.0,29.0,18.8,0.12215831279101616,0.599835661462613,0.27800602574637084
09175112,135.54351291042397,0.494590780809031,0.5054092191909689,0.03410159924741298,0.3861712135465663,0.01011288805268109,36800.0,41.6,20.5,8.5,23.9,29.6,17.5,0.09877704609595485,0.7100188146754468,0.1912041392285983
09175113,70.74148296593187,0.49291784702549574,0.5070821529745042,0.026203966005665724,0.3562322946175637,0.009206798866855524,37100.0,38.9,23.6,9.3,24.7,28.3,14.1,0.06303116147308782,0.7974504249291785,0.1395184135977337
09175114,53.219082908754054,0.4926022628372498,0.5082680591818973,0.010443864229765013,0.34029590948651,0.006092254134029591,38700.0,40.8,22.7,8.0,23.2,29.4,16.6,0.07658833768494343,0.7136640557006092,0.21061792863359444
09175115,270.51909892262483,0.4866944243301955,0.5133960897900073,0.07829471397538015,0.3931028240405503,0.013667632150615497,43400.0,43.2,18.4,7.8,23.9,29.7,20.1,0.15450760318609702,0.5428131788559015,0.3027697320782042
09175116,113.9874739039666,0.51007326007326,0.4899267399267399,0.06593406593406594,0.413003663003663,0.007783882783882784,37700.0,41.6,19.3,7.6,25.4,31.8,15.9,0.11263736263736264,0.5938644688644689,0.2934981684981685
09175118,283.4555827220864,0.49798734905117886,0.5020126509488212,0.06239217941345601,0.3959171937895342,0.0097757331799885,44400.0,41.7,19.8,8.2,25.0,29.4,17.6,0.10580793559516964,0.6020701552616446,0.29212190914318575
09175119,63.1555751432349,0.5212840195394278,0.47871598046057223,0.027913468248429867,0.3872993719469644,0.015352407536636426,34300.0,39.8,22.5,8.4,25.3,29.0,14.9,0.06001395673412421,0.8046057222609909,0.13538032100488487
09175121,152.89447568640423,0.48463868455214193,0.5149286023366508,0.06555603634790134,0.386845521419299,0.011034184335785374,43600.0,42.7,20.6,6.4,25.3,27.5,20.1,0.11207269580268282,0.6453916053656426,0.24210298572046732
09175122,432.2286100777815,0.48259134653000546,0.5174086534699945,0.06470542211094593,0.3829121352006885,0.01275330568813082,41000.0,43.4,18.3,7.9,23.6,29.5,20.7,0.15585634926844535,0.5570769110398247,0.2870667396917299
09175123,165.64665127020785,0.5040083652840711,0.4959916347159289,0.05158591843848031,0.45765074939003136,0.011153712094806553,38200.0,40.9,19.1,8.9,26.6,30.1,15.4,0.08678982223771349,0.6869989543394911,0.2262112234227954
09175124,536.8861607142857,0.49870075875688596,0.5011953019436649,0.11173474690780584,0.4179399230849184,0.018709073900841908,38700.0,42.5,18.1,8.3,26.3,28.2,19.1,0.14707410872050722,0.4842531961334581,0.3685687558465856
09175127,1113.6154553817848,0.48897149938042134,0.5110285006195787,0.12465923172242875,0.4489880214787278,0.015861214374225528,39100.0,41.5,18.5,7.3,29.2,27.9,17.0,0.12680710450227178,0.49078893019413466,0.38240396530359355
09175128,78.51648351648352,0.4933519944016795,0.5066480055983205,0.05108467459762071,0.3925822253324003,0.012596221133659902,49000.0,39.8,23.8,7.0,23.7,31.7,13.8,0.11966410076976906,0.5836249125262422,0.2967109867039888
09175131,118.62479696805632,0.5216795983569147,0.47832040164308537,0.06389776357827476,0.4240073026015518,0.010953902327704245,51800.0,41.5,20.6,7.5,23.8,31.7,16.4,0.14285714285714285,0.5413053400273847,0.31583751711547237
09175132,618.2218309859155,0.48469315107503913,0.5152593858275191,0.07807679529166073,0.3634249371113959,0.0119132374578765,54400.0,44.5,18.5,6.7,22.9,28.7,23.2,0.18406189187906402,0.4475770088755992,0.36831363614789503
09175133,223.29969284774023,0.49931224209078406,0.5006877579092159,0.0672037728433877,0.4332874828060523,0.009432108469247396,49400.0,40.3,20.4,6.8,27.9,31.2,13.8,0.11416781292984869,0.5415602279426214,0.34427195912752995
09175135,1020.2786377708978,0.49226217569412833,0.5078136853284783,0.11401911697769686,0.4926414808071613,0.012592929752693067,43300.0,38.6,21.8,6.6,32.1,26.4,13.1,0.1526323774844485,0.41875284478834773,0.42869063874981034
09175136,84.15554265815437,0.5020689655172413,0.4979310344827586,0.012413793103448275,0.3703448275862069,0.009655172413793104,34600.0,41.0,20.6,8.9,25.8,27.3,17.3,0.0496551724137931,0.8324137931034483,0.11793103448275861
09175137,106.99724517906337,0.4938208032955716,0.5061791967044285,0.03012358393408857,0.42018537590113286,0.012358393408856848,36200.0,41.1,19.2,8.3,26.1,30.6,15.8,0.09912461380020597,0.6740473738414006,0.22682801235839342
09175139,364.39680538041193,0.48794555312031374,0.5120544468796863,0.07267274195408928,0.38989502826162187,0.011420002307071173,48500.0,43.8,18.0,7.7,23.7,29.2,21.5,0.18352751182373978,0.47341100472949593,0.34306148344676435
09175444,,,,,,,,,,,,,,,,
09175451,,,,,,,,,,,,,,,,
09175452,,,,,,,,,,,,,,,,
09175453,,,,,,,,,,,,,,,,
09176000,101.6630698011565,0.49942878440459887,0.5005631132465301,0.04396334497370788,0.412433864577341,0.006935610633522658,36900.0,41.4,19.1,8.9,26.2,28.9,16.9,0.10540345646202834,0.7333922104017955,0.16119623078730524
09176111,53.791377983063896,0.5041144901610017,0.4966010733452594,0.016100178890876567,0.43828264758497315,0.006797853309481216,36100.0,40.6,19.6,9.4,26.1,29.8,15.1,0.07155635062611806,0.8379248658318426,0.09123434704830054
09176112,59.35173017958826,0.502140221402214,0.49785977859778596,0.0203690036900369,0.41623616236162364,0.007380073800738007,33500.0,43.2,18.0,8.4,23.8,30.6,19.2,0.08309963099630996,0.79690036900369,0.12
09176114,87.33379986004199,0.5072115384615384,0.49278846153846156,0.038003663003663,0.42754120879120877,0.006639194139194139,35000.0,42.2,17.7,8.9,26.2,30.1,17.2,0.08379120879120878,0.7730082417582418,0.14320054945054944
09176116,99.20049200492004,0.5052696838189709,0.49473031618102914,0.013019218846869188,0.43087414755114695,0.0049597024178549285,40300.0,40.5,20.0,9.7,24.1,32.8,13.4,0.14011159330440173,0.7340359578425294,0.12585244885306882
09176118,154.37194851309366,0.5011500862564693,0.49884991374353077,0.03364002300172513,0.3959171937895342,0.005175388154111558,40200.0,40.2,22.0,7.4,25.6,30.0,15.0,0.12564692351926393,0.7285796434732605,0.14577343300747556
09176120,91.61614049759565,0.5,0.49977179370150615,0.06230031948881789,0.40666362391602007,0.006389776357827476,36000.0,41.0,18.9,9.4,26.8,29.5,15.5,0.09744408945686901,0.7165677772706527,0.18575992697398447
09176121,67.66230560355469,0.5184239328712149,0.4815760671287851,0.0514410798978475,0.3582634075155053,0.008755928493250638,31900.0,43.4,18.1,9.1,22.0,31.6,19.3,0.0700474279460051,0.79423568040861,0.1357168916453849
09176122,117.14589989350372,0.5045454545454545,0.49454545454545457,0.013636363636363636,0.41818181818181815,0.005454545454545455,37300.0,41.5,19.9,6.7,26.6,29.8,17.1,0.08,0.7945454545454546,0.12454545454545454
09176123,275.10460251046027,0.46760456273764256,0.5323954372623574,0.071787072243346,0.33041825095057037,0.008288973384030418,34300.0,41.7,16.0,13.7,25.8,25.2,19.3,0.12403041825095057,0.6993155893536122,0.17665399239543728
09176124,175.89058524173026,0.5001808318264015,0.49981916817359856,0.04701627486437613,0.42857142857142855,0.00433996383363472,41100.0,38.7,23.1,7.7,28.4,26.6,14.1,0.10307414104882459,0.7414104882459313,0.15551537070524413
09176126,393.0875576036866,0.490486067273875,0.509513932726125,0.04617188204527009,0.4418793398863739,0.0054107674271800885,43400.0,41.3,20.1,7.2,27.4,28.2,17.1,0.1707097123275318,0.6104247452430336,0.21886554242943457
09176129,134.02192242833053,0.5072349795533186,0.49276502044668136,0.04372444164831708,0.4548600188738597,0.00817867253853413,35500.0,41.4,17.6,9.0,27.5,30.3,15.6,0.12173639509279648,0.7120163573450771,0.16624724756212644
09176131,584.8557692307692,0.509658857377723,0.490341142622277,0.0530209617755857,0.41841348129880807,0.007398273736128237,38600.0,41.8,17.6,8.4,28.1,29.1,16.8,0.11755034936292642,0.6728318947801069,0.2096177558569667
09176132,82.92394199467299,0.5132048536759457,0.48679514632405424,0.014989293361884369,0.4193433261955746,0.004996431120628123,40400.0,39.9,21.5,8.3,26.6,29.1,14.5,0.1252676659528908,0.7626695217701641,0.11206281227694503
09176137,48.849352156256046,0.5114806017418844,0.4885193982581156,0.02058590657165479,0.44299287410926363,0.0055423594615993665,32800.0,41.2,18.9,9.5,25.7,30.2,15.7,0.05938242280285035,0.8606492478226445,0.07996832937450514
09176138,67.70232101191206,0.5028115363685833,0.49718846363141667,0.0718302194812262,0.4108470886994377,0.006167241066569925,35600.0,41.5,18.7,9.2,25.8,29.9,16.4,0.07836023943406493,0.7268274986395792,0.1948122619263559
09176139,159.56186029807864,0.49471078100382626,0.5052892189961737,0.049516092730137296,0.4232500562682872,0.008777852802160702,39700.0,41.0,20.1,7.4,28.1,28.0,16.3,0.12367769525095657,0.6688048615800135,0.20751744316902992
09176143,548.8207547169811,0.49892565535023636,0.5010743446497636,0.08530296519123334,0.42135797163730127,0.011817791147400086,36500.0,42.6,17.7,8.1,26.4,28.9,18.9,0.14654061022776108,0.5986248388483025,0.2548345509239364
09176147,71.11992945326278,0.5009299442033478,0.49845009299442034,0.014879107253564786,0.43769373837569747,0.0049597024178549285,39700.0,39.7,21.6,9.5,24.5,31.3,13.1,0.06075635461872288,0.782393056416615,0.15623062616243025
09176148,46.33781763826607,0.5103225806451613,0.4896774193548387,0.03935483870967742,0.38,0.00903225806451613,26600.0,43.0,18.4,9.6,21.6,30.0,20.3,0.06774193548387097,0.8006451612903226,0.13161290322580646
09176149,106.57251493753395,0.5081549439347605,0.49133537206931704,0.020387359836901122,0.427624872579001,0.003567787971457696,36400.0,40.0,21.5,6.6,29.5,27.2,15.1,0.06778797145769623,0.8119266055045872,0.11977573904179409
09176150,61.311983471074385,0.4835720303285594,0.5164279696714406,0.008424599831508003,0.44144903117101936,0.008424599831508003,40100.0,40.5,20.5,8.6,25.6,31.1,14.2,0.07750631844987363,0.7969671440606572,0.12552653748946924
09176153,81.41084558823529,0.5069150437482359,0.493084956251764,0.029071408410951172,0.4182895850973751,0.006773920406435224,36000.0,42.2,19.0,8.4,24.6,30.4,17.5,0.06209427039232289,0.821337849280271,0.11656788032740616
09176155,60.144609991235754,0.5063752276867031,0.4936247723132969,0.024408014571948997,0.42003642987249545,0.004371584699453552,33000.0,40.2,20.7,9.1,26.9,28.5,14.8,0.03788706739526412,0.9020036429872496,0.060109289617486336
09176160,58.055874473784925,0.5062623599208965,0.4937376400791035,0.05800922874093606,0.4268292682926829,0.008899143045484509,31900.0,39.5,21.3,10.1,25.3,29.2,14.1,0.06888595912986156,0.8015820698747528,0.12953197099538563
09176161,94.23520368946964,0.5043501903208265,0.4961935834692768,0.044589450788472,0.4029363784665579,0.0070690592713431215,39200.0,40.8,21.2,6.6,28.0,28.1,16.1,0.10277324632952692,0.732463295269168,0.1653072321914084
09176164,37.387514060742404,0.5178638585934562,0.4821361414065438,0.01918014291086875,0.4091763820985333,0.00376081233546446,35400.0,40.9,20.9,10.4,23.0,28.7,17.1,0.04174501692365551,0.9101165851823994,0.04813839789394509
09176165,57.56355398942865,0.5137735024048973,0.4862264975951028,0.020988194140795804,0.4267599475295146,0.006121556624398776,37000.0,40.8,20.1,8.9,25.9,28.9,16.1,0.05334499344118933,0.8491473546130301,0.0975076519457805
09176166,78.4742755765819,0.49547852298417483,0.5041446872645065,0.04182366239638282,0.39562923888470236,0.007912584777694047,30500.0,43.7,18.2,7.8,23.8,29.3,20.9,0.09645817633760362,0.7509419743782969,0.1522230595327807
09176167,377.6442307692308,0.50986632718014,0.49013367281986,0.03585826437513261,0.4290260980267346,0.005728835136855506,43300.0,42.0,18.7,7.3,26.5,29.8,17.7,0.15552726501166986,0.6318692976872481,0.2126034373010821
09176444,,,,,,,,,,,,,,,,
09176451,,,,,,,,,,,,,,,,
09177000,144.36851836964385,0.4973270965586368,0.5026729034413632,0.06330644519752439,0.43211938968704755,0.011542806230410641,38200.0,41.1,19.3,8.2,26.9,29.8,15.8,0.09554834295896775,0.6358885017421603,0.268563155298872
09177112,128.4708249496982,0.5007830853563039,0.4988253719655442,0.04385277995301488,0.5184025058731402,0.010571652310101801,38600.0,37.7,21.5,8.4,31.7,29.1,9.4,0.09240407204385279,0.5994518402505873,0.307752545027408
09177113,74.74019088016968,0.5014188422247446,0.4982973893303065,0.04228149829738933,0.41572077185017026,0.007661748013620885,39600.0,40.8,19.8,8.3,26.5,30.5,14.9,0.07945516458569807,0.7159477866061293,0.2043132803632236
09177114,62.40105540897098,0.507399577167019,0.492600422832981,0.03241719520789288,0.4383368569415081,0.009161381254404511,40500.0,41.4,19.7,7.7,26.7,29.1,16.8,0.0817477096546864,0.7110641296687809,0.20718816067653276
09177115,139.31297709923663,0.5011535688536409,0.4989185291997116,0.05392934390771449,0.393943763518385,0.012833453496755588,35300.0,41.8,19.9,8.3,24.6,29.5,17.7,0.08536409516943043,0.6768565248738284,0.23785147801009374
09177116,66.64795058955643,0.5202190395956192,0.4802021903959562,0.05307497893850042,0.4903117101937658,0.009688289806234204,37300.0,39.1,19.0,9.4,30.3,29.7,11.7,0.07287278854254423,0.7000842459983151,0.22746419545071608
09177117,613.953488372093,0.47956931519923646,0.5204306848007635,0.1073729420186113,0.43945359102839415,0.016046289668336912,39200.0,41.5,18.4,8.2,27.9,28.6,16.8,0.12971247912192793,0.49913505130040564,0.37115246957766646
09177118,179.72389991371872,0.4985597695631301,0.5014402304368699,0.05232837253960634,0.471435429668747,0.01200192030724916,39400.0,40.0,19.0,7.3,30.9,30.2,12.6,0.09793566970715314,0.5943350936149784,0.30772923667786845
09177119,209.10273081924575,0.5071517412935324,0.4931592039800995,0.0640547263681592,0.42972636815920395,0.008706467661691543,45300.0,39.5,22.2,7.0,27.3,30.0,13.6,0.08830845771144279,0.6343283582089553,0.2776741293532338
09177120,79.36732766761095,0.49702558001189767,0.5026769779892921,0.030339083878643664,0.4417013682331945,0.006841165972635336,34200.0,40.8,19.3,8.1,27.9,30.0,14.8,0.054729327781082686,0.7688875669244497,0.17608566329565734
09177121,52.4434719183078,0.5132127955493742,0.48678720445062584,0.01321279554937413,0.3713490959666203,0.005563282336578581,34500.0,42.1,19.8,8.7,24.7,28.2,18.6,0.03546592489568846,0.8337969401947148,0.13073713490959665
09177122,120.86148648648648,0.48846960167714887,0.5115303983228512,0.020964360587002098,0.44025157232704404,0.007686932215234102,35100.0,41.2,20.0,9.2,23.1,32.1,15.6,0.0649895178197065,0.753319357092942,0.1816911250873515
09177123,123.41251713111009,0.5087914121784194,0.4912085878215806,0.04256894317971497,0.3971867481029058,0.009254118082546734,37500.0,41.6,19.9,8.0,24.6,31.1,16.5,0.07643901536183602,0.6959096798075144,0.22765130483064963
09177124,55.2046783625731,0.5201271186440678,0.4819915254237288,0.012711864406779662,0.4459745762711864,0.007415254237288136,35900.0,42.1,17.3,9.5,25.7,31.3,16.3,0.046610169491525424,0.8548728813559322,0.10063559322033898
09177126,93.63404874499818,0.5209790209790209,0.4797979797979798,0.031857031857031856,0.44405594405594406,0.011266511266511266,35200.0,41.2,19.5,8.3,25.2,31.6,15.5,0.07847707847707848,0.7152292152292152,0.20707070707070707
09177127,79.49322333529759,0.5040770941438102,0.49592290585618976,0.022979985174203115,0.41475166790214973,0.009636767976278725,35600.0,40.8,20.5,8.7,25.1,30.3,15.4,0.06449221645663454,0.757227575982209,0.17828020756115642
09177130,134.33433433433433,0.4977645305514158,0.5022354694485842,0.0460134128166915,0.4510059612518629,0.009314456035767511,43200.0,40.8,20.1,7.3,26.9,30.7,14.9,0.09239940387481371,0.6389716840536512,0.268628912071535
09177131,120.83333333333333,0.5012615643397813,0.4987384356602187,0.031118587047939444,0.44238856181665265,0.00798990748528175,40700.0,40.3,19.0,8.7,27.6,30.9,13.7,0.07148864592094197,0.6812447434819175,0.24726661059714045
09177133,83.0964153275649,0.5044626255113425,0.4955373744886575,0.07549274823354407,0.4845667534399405,0.009483079211602826,43300.0,39.2,19.6,8.9,29.8,30.2,11.6,0.10561547043510598,0.6191892896987727,0.2751952398661212
09177134,181.3047711781889,0.5166487647690655,0.4833512352309345,0.04779806659505908,0.3920515574650913,0.00644468313641246,50400.0,40.1,20.4,8.5,25.7,32.3,13.1,0.11278195488721804,0.6138560687432868,0.27336197636949516
09177135,114.22101449275364,0.5226011102299762,0.4773988897700238,0.05313243457573354,0.4429024583663759,0.01070578905630452,38500.0,40.4,20.6,6.8,28.5,29.2,14.8,0.08207771609833465,0.6613798572561459,0.2565424266455194
09177137,92.50701792269487,0.5060690943043884,0.4939309056956116,0.03034547152194211,0.37861811391223155,0.008403361344537815,37100.0,41.3,19.7,8.6,24.5,31.0,16.2,0.061391223155929035,0.792016806722689,0.1465919701213819
09177138,65.92920353982302,0.48573825503355705,0.5125838926174496,0.01761744966442953,0.4354026845637584,0.007550335570469799,29800.0,42.8,16.4,10.5,23.9,33.5,15.7,0.02348993288590604,0.875,0.09983221476510067
09177139,129.05386149900255,0.49983438224577675,0.5000552059180744,0.06580545434470575,0.41912333002097824,0.010820359942585846,30700.0,42.9,17.8,7.8,26.5,29.2,18.8,0.07176769349674285,0.7309263553052887,0.19719553936181958
09177142,110.46070460704607,0.5034347399411188,0.49656526005888124,0.03876349362119725,0.43473994111874387,0.0068694798822374874,39000.0,39.2,22.5,9.3,25.8,28.6,13.7,0.07998037291462218,0.7085377821393523,0.2114818449460255
09177143,266.6107382550336,0.5015733165512901,0.49821690790853784,0.04657016991818754,0.45038808474931824,0.012166981329976925,36800.0,41.5,18.4,8.1,27.0,30.5,16.0,0.12166981329976925,0.5808684707363121,0.2972519404237466
09177144,207.07838479809976,0.5003441156228493,0.49965588437715075,0.050011470520761644,0.41913282863041984,0.008947006194081212,43800.0,41.7,19.2,8.8,23.7,32.6,15.8,0.11126405138793301,0.6418903418215187,0.2468456067905483
09178000,203.5683028681453,0.5002088221204044,0.49979117787959565,0.10169023080986132,0.4417386284071786,0.013297055608102298,37700.0,40.6,18.5,9.1,28.8,28.2,15.4,0.11376506283089094,0.5515974892210935,0.3346374479480156
09178113,191.41242937853107,0.5078709169618261,0.49212908303817393,0.08480913026367572,0.46182605273514366,0.011216056670602124,39000.0,39.7,20.1,8.0,29.1,29.7,13.1,0.1454151908697363,0.5395513577331759,0.31503345139708777
09178115,159.5031055900621,0.49883177570093457,0.5015576323987538,0.06736760124610591,0.42289719626168226,0.011682242990654205,40100.0,40.6,21.1,7.4,25.3,32.2,14.0,0.09813084112149532,0.602803738317757,0.29945482866043616
09178116,101.30932896890343,0.5070902889965895,0.4927302100161551,0.043080236941303175,0.40728774008257046,0.013283073056901813,34800.0,41.7,18.4,8.2,26.7,30.8,15.9,0.07592891760904685,0.7171064440854424,0.20678513731825526
09178120,342.7384780278671,0.49198655304510985,0.5080134469548901,0.09811586271597217,0.46454538347275426,0.009850676256743022,41700.0,41.0,17.9,8.1,29.8,28.1,16.1,0.1372058478617778,0.47189430068016575,0.39089985145805645
09178122,79.68137254901961,0.5096893263611196,0.49031067363888037,0.03506613349738542,0.40479852353122114,0.010150722854506305,36100.0,40.8,20.2,9.0,25.4,30.4,15.1,0.05905875115349123,0.748077514610889,0.1928637342356198
09178123,119.37284081849587,0.5064559216384684,0.493766696349065,0.06366874443455031,0.4601513802315227,0.010240427426536063,41900.0,41.0,18.8,7.4,28.4,30.7,14.7,0.09060552092609082,0.6306767586821015,0.27894033837934107
09178124,503.2512982614586,0.49277670599847456,0.5072232940015254,0.13035578087846023,0.42559109874826145,0.015657947866660686,36500.0,40.1,16.9,11.3,30.6,25.4,15.8,0.13055767418906186,0.5076495132127955,0.36179281259814255
09178125,64.01480111008325,0.5180635838150289,0.48121387283236994,0.03106936416184971,0.430635838150289,0.01300578034682081,34500.0,40.9,18.4,8.8,25.9,33.0,13.9,0.06502890173410404,0.7319364161849711,0.2023121387283237
09178129,127.69585253456222,0.5120894983760376,0.48754962107542404,0.04474918801876579,0.41537351136773726,0.007939372067845544,36900.0,40.4,19.8,8.1,27.2,31.4,13.5,0.09563334536268495,0.6542764345001805,0.24972933958859617
09178130,262.325448845825,0.513959804454101,0.4861488321564367,0.12330255296034763,0.5397066811515481,0.011950027159152634,41000.0,37.5,20.3,7.8,34.9,27.4,9.6,0.11330798479087452,0.4523628462791961,0.4344378055404671
09178132,84.96275605214153,0.5035616438356164,0.4958904109589041,0.020273972602739727,0.4471232876712329,0.012054794520547946,33600.0,42.9,17.2,8.2,24.4,33.4,16.7,0.05589041095890411,0.7484931506849315,0.19506849315068492
09178133,89.74358974358975,0.5064935064935064,0.4935064935064935,0.06017316017316017,0.4354978354978355,0.009523809523809525,41700.0,40.8,18.5,8.8,27.6,31.5,13.6,0.1367965367965368,0.6359307359307359,0.22727272727272727
09178136,82.9845313921747,0.5241228070175439,0.4758771929824561,0.027046783625730993,0.4418859649122807,0.01206140350877193,40200.0,38.5,21.9,8.6,28.5,29.2,11.9,0.09722222222222222,0.7076023391812866,0.19517543859649122
09178137,100.25316455696202,0.5055555555555555,0.49444444444444446,0.04090909090909091,0.43333333333333335,0.00909090909090909,41800.0,41.3,19.2,9.0,25.2,30.0,16.5,0.1303030303030303,0.6414141414141414,0.22828282828282828
09178138,143.88248419486797,0.49651072628586196,0.503489273714138,0.0498836908761954,0.44455931765314033,0.008529335745670715,38900.0,40.8,18.8,7.7,29.0,30.2,14.3,0.10777978805892996,0.6247092271904885,0.26751098475058155
09178140,143.46341463414635,0.5113906834410065,0.48860931655899353,0.0550833049982999,0.4246854811288677,0.007140428425705543,45100.0,40.8,19.7,9.1,25.9,29.8,15.4,0.11866712002720163,0.6123767426045563,0.2689561373682421
09178142,115.77639751552796,0.49606580829756797,0.5042918454935622,0.033977110157367665,0.41702432045779686,0.010371959942775394,37900.0,40.0,21.6,6.8,28.5,28.4,14.8,0.08583690987124463,0.6891988555078684,0.22532188841201717
09178143,379.9771949828962,0.4900972272236226,0.5099027727763774,0.1177529708318329,0.4296002880806626,0.015724402832793184,32800.0,42.6,18.0,8.5,25.6,28.8,19.1,0.08780458528387948,0.5687792581922938,0.3434161565238267
09178144,142.68221574344025,0.5026563138536984,0.4973436861463016,0.06763383735185942,0.4288925214548427,0.015324887617490806,34100.0,41.7,18.8,8.3,26.4,30.0,16.5,0.10380057212913772,0.6058438904781365,0.2903555373927258
09178145,403.8647342995169,0.5059264897781645,0.4940735102218356,0.1812200956937799,0.4609069160504567,0.01647455415397999,38100.0,40.7,18.4,8.7,29.3,27.6,16.0,0.12603305785123967,0.4177903436276642,0.45617659852109615
09178150,118.4458398744113,0.5162359178263751,0.48376408217362493,0.03711066931742876,0.4532803180914513,0.012591119946984758,39200.0,41.4,18.5,9.1,23.5,34.5,14.4,0.10072895957587806,0.6699801192842942,0.2292909211398277
09178155,77.96664528543938,0.5063759769642122,0.49362402303578773,0.03496503496503497,0.3986013986013986,0.010283833813245578,38500.0,39.3,22.1,8.4,26.1,31.2,12.3,0.08515014397367339,0.6779103249691485,0.2369395310571781
09178156,90.18028385116993,0.5057422373458103,0.4942577626541897,0.021692896639727774,0.4415142492556359,0.010633772862611655,35800.0,38.9,21.0,8.8,28.7,29.2,12.3,0.10676307954062102,0.6516376010208422,0.2415993194385368
09178157,128.84448305821024,0.5012362328613171,0.49876376713868287,0.05956394695437177,0.4275118004045853,0.010339402112834345,38200.0,41.5,18.7,8.3,27.1,29.2,16.6,0.09710047201618341,0.6363227691616093,0.2665767588222072
